"1st Century Bancshares, Inc.","1st century bancshares"
"Veritex Holdings, Inc.","veritex holdings"
"Es Bancshares, Inc","es bancshares"
"Cedarstone Financial, Inc.","cedarstone financial"
"American Commerce Bancshares, Inc.","american commerce bancshares"
"Bainbridge Bancshares, Inc.","bainbridge bancshares"
"Washingtonfirst Bankshares, Inc.","washingtonfirst bankshares"
"T Bancshares, Inc.","t bancshares"
"Texstar Bancshares, Inc.","texstar bancshares"
"American Enterprise Bankshares, Inc.","american enterprise bankshares"
"Mountain Valley Bancshares, Inc.","mountain valley bancshares"
"Indiana Business Bancorp","indiana business bancorp"
"Post Oak Bancshares, Inc.","post oak bancshares"
"Ab&T Financial Corporation","ab&t financial corporation"
"First Southwest Bancorporation, Inc.","first southwest"
"Providence Financial Corporation","providence financial corporation"
"Coastalsouth Bancshares, Inc.","coastalsouth bancshares"
"National Commerce Corporation","national commerce corporation"
"Howard Bancorp, Inc.","howard bancorp"
"Lakeview Bancorporation, Inc.","lakeview"
"Sovereign Bancshares, Inc.","sovereign bancshares"
"Ally Financial Inc.","ally financial"
"Hamilton State Bancshares, Inc.","hamilton state bancshares"
"Truxton Corporation","truxton corporation"
"Valliance Financial Corp.","valliance financial corporation"
"Penn Liberty Financial Corp","penn liberty financial corporation"
"Ocb Bancorp","ocb bancorp"
"Franklin County United Bancshares, Inc.","franklin county united bancshares"
"Timberline Bancorporation","timberline"
"United Citizens Bancorp, Inc.","united citizens bancorp"
"State Bank Financial Corporation","state bank financial corporation"
"Paragon Financial Solutions, Inc","paragon financial solutions"
"North Star Financial Holdings, Inc.","north star financial holdings"
"Palmetto Heritage Bancshares, Inc.","palmetto heritage bancshares"
"Superior Bancshares, Inc.","superior bancshares"
"Hsbc Holdings Plc","hsbc holdings plc"
"Vision Bank Holdings, Inc.","vision bank holdings"
"Southerntrust Bancshares, Inc","southerntrust bancshares"
"Banc Investors, Llc","banc investors llc"
"One World Holding, Inc.","one world holding"
"First Community Holdings","first community holdings"
"Cu Bancorp","cu bancorp"
"Fnsb Bancorporation Corp.","fnsb corporation"
"Townsend Holding Company","townsend holding company"
"Connectone Bancorp, Inc.","connectone bancorp"
"Texas Brand Bancshares, Inc.","texas brand bancshares"
"Founders Bancorp","founders bancorp"
"Fourth Street Banking Company","fourth street banking company"
"Benchmark Bancorp, Inc.","benchmark bancorp"
"Bozeman Bancorp, Inc.","bozeman bancorp"
"Security California Bancorp","security california bancorp"
"Southern National Bancorp Of Virginia, Inc.","southern national bancorp of virginia"
"Lwcbancorp, Inc.","lwcbancorp"
"Generations Bancorp, Inc.","generations bancorp"
"Biscayne Bancshares, Inc.","biscayne bancshares"
"Ia Bancorp, Inc.","ia bancorp"
"Huron Valley Bancorporation, Inc.","huron valley"
"Servisfirst Bancshares, Inc.","servisfirst bancshares"
"Northside Bancshares, Inc.","northside bancshares"
"Hys Investments, Llc","hys investments llc"
"Legacytexas Financial Group, Inc.","legacytexas financial group"
"Two Rivers Financial Group, Inc.","two rivers financial group"
"Saint Louis Bancshares, Inc.","saint louis bancshares"
"Commerce Financial Holdings, Inc.","commerce financial holdings"
"Square 1 Financial, Inc.","square 1 financial"
"Verus Acquisition Group, Inc.","verus acquisition group"
"Highlands Bancorp, Inc.","highlands bancorp"
"Flint Community Bancshares, Inc.","flint community bancshares"
"Atlantic Bancshares, Inc.","atlantic bancshares"
"Kirksville Bancorp, Inc.","kirksville bancorp"
"First Mercantile Financial Corporation","first mercantile financial corporation"
"Fbc Bancorp, Inc.","fbc bancorp"
"Communities First Financial Corporation","communities first financial corporation"
"Integrity First Bancorporation, Inc.","integrity first"
"First Priority Financial Corp.","first priority financial corporation"
"Birmingham Bloomfield Bancshares, Inc.","birmingham bloomfield bancshares"
"Tennessee Bancshares, Inc.","tennessee bancshares"
"Riverland Bancorporation","riverland"
"Fortune Financial Corporation","fortune financial corporation"
"Belleville Bancorp, Inc.","belleville bancorp"
"Oakstar Bancshares, Inc.","oakstar bancshares"
"Triad Bancorp, Inc.","triad bancorp"
"Stc Bancshares Corp.","stc bancshares corporation"
"Talmer Bancorp Inc.","talmer bancorp"
"Esquire Financial Holdings, Inc.","esquire financial holdings"
"Hometown Bankshares Corporation","hometown bankshares corporation"
"Bancorp Of Lexington Inc.","bancorp of lexington"
"Belmont Financial Group, Inc.","belmont financial group"
"Floridian Financial Group, Inc.","floridian financial group"
"Bancorp Of New Jersey, Inc.","bancorp of new jersey"
"Gateway Financial Holdings Of Florida, Inc.","gateway financial holdings of florida"
"Pbsc Financial Corporation","pbsc financial corporation"
"Metrocity Bankshares, Inc.","metrocity bankshares"
"Pb Financial Holdings, Inc.","pb financial holdings"
"Homebancorp, Inc.","homebancorp"
"First Vision Financial, Inc.","first vision financial"
"First Freedom Bancshares, Inc.","first freedom bancshares"
"Bridgewater Bancshares, Inc.","bridgewater bancshares"
"Triumph Bancshares, Inc.","triumph bancshares"
"Business First Bancshares, Inc.","business first bancshares"
"Stonebridge Bancorporation","stonebridge"
"Choice Bancorp, Inc.","choice bancorp"
"River Financial Corporation","river financial corporation"
"Alcar Llc","alcar llc"
"Pbb Bancorp","pbb bancorp"
"Signature Bancorporation, Inc.","signature"
"Marlin Business Services Corp.","marlin business services corporation"
"New England Bancorp Inc","new england bancorp"
"Altapacific Bancorp","altapacific bancorp"
"First Light Bancorp","first light bancorp"
"Salish And Kootenai Bancorporation","salish and kootenai"
"Rcb Financial Corporation","rcb financial corporation"
"Aquesta Financial Holdings, Inc.","aquesta financial holdings"
"Table Rock Bancshares Corporation","table rock bancshares corporation"
"Congaree Bancshares, Inc.","congaree bancshares"
"First Nbc Bank Holding Company","first nbc bank holding company"
"Adam Bank Group, Inc.","adam bank group"
"Investar Holding Corporation","investar holding corporation"
"Riverbank Holding Company","riverbank holding company"
"Three Shores Bancorporation, Inc.","three shores"
"Millennium Bancorp, Inc.","millennium bancorp"
"Southern Independent Bancshares, Inc.","southern independent bancshares"
"Commerce Union Bancshares, Inc.","commerce union bancshares"
"First Florida Bancorp, Inc.","first florida bancorp"
"Piedmont Bancorp, Inc.","piedmont bancorp"
"Vantage Bancshares, Inc.","vantage bancshares"
"Ovation Holdings, Inc.","ovation holdings"
"Central Financial Holdings, Inc.","central financial holdings"
"Icon Capital Corporation","icon capital corporation"
"Private Bancshares, Inc.","private bancshares"
"Keystone Bancshares, Inc.","keystone bancshares"
"Grandpoint Capital, Inc.","grandpoint capital"
"First Wyoming Bancorporation","first wyoming"
"Jonah Bankshares","jonah bankshares"
"U & I Financial Corp.","u & i financial corporation"
"Park Sterling Corporation","park sterling corporation"
"Crb Group, Inc.","crb group"
"Cornerstone Community Bancorp","cornerstone community bancorp"
"Embassy Bancshares, Inc.","embassy bancshares"
"Pacific Enterprise Bancorp","pacific enterprise bancorp"
"West Valley Bancorp, Inc.","west valley bancorp"
"Usameribancorp, Inc.","usameribancorp"
"Waterford Bancorp, Inc.","waterford bancorp"
"Columbus First Bancorp, Inc.","columbus first bancorp"
"Tristate Capital Holdings, Inc","tristate capital holdings"
"Millennium Bancshares, Inc.","millennium bancshares"
"Trisummit Bancorp, Inc.","trisummit bancorp"
"Bancorp Of Montana Holding Company","bancorp of montana holding company"
"Austin County Bancshares, Inc.","austin county bancshares"
"Finemark Holdings, Inc.","finemark holdings"
"Midcoast Community Bancorp, Inc","midcoast community bancorp"
"Farmbank Holding, Inc.","farmbank holding"
"Frontier Community Bancshares, Inc.","frontier community bancshares"
"Platinum Bancorp, Inc.","platinum bancorp"
"Calusa Financial Corporation, Inc.","calusa financial corporation"
"Premara Financial, Inc.","premara financial"
"Northstar Banking Corporation","northstar banking corporation"
"Tgr Financial, Inc.","tgr financial"
"Solera National Bancorp, Inc.","solera national bancorp"
"Gc Bancorp, Inc.","gc bancorp"
"Southern States Bancshares, Inc.","southern states bancshares"
"Providence Bancshares Corporation","providence bancshares corporation"
"Access Bancorp, Inc.","access bancorp"
"Select Bank Financial Corporation","select bank financial corporation"
"Flushing Financial Corporation","flushing financial corporation"
"Pioneer Bancshares, Inc.","pioneer bancshares"
"Golden Eagle Bancorp, Inc.","golden eagle bancorp"
"Blackridge Financial, Inc.","blackridge financial"
"Southwest Bancshares, Inc.","southwest bancshares"
"Foothills Bancorp, Inc.","foothills bancorp"
"First American Investment, Inc.","first american investment"
"Chain Bridge Bancorp, Inc.","chain bridge bancorp"
"Reliance Bancorporation, Inc.","reliance"
"Level One Bancorp, Inc.","level one bancorp"
"Platinum Bancshares Of Texas, Inc.","platinum bancshares of texas"
"Victory Bancorp, Inc, The","victory bancorp the"
"Mrv Financial Corp","mrv financial corporation"
"Allegiance Bancshares, Inc.","allegiance bancshares"
"Integrity Bancshares, Inc.","integrity bancshares"
"Empire Bancorp, Inc.","empire bancorp"
"First Foundation Inc.","first foundation"
"Crossfirst Holdings, Llc","crossfirst holdings llc"
"Sb Bancorp, Inc.","sb bancorp"
"Westchester Bank Holding Corporation, The","westchester bank holding corporation the"
"Virginia Community Capital, Inc.","virginia community capital"
"California Republic Bancorp","california republic bancorp"
"Live Oak Bancshares, Inc.","live oak bancshares"
"Checkspring Community Corporation","checkspring community corporation"
"Lbc Bancshares, Inc.","lbc bancshares"
"Jefferson Bankshares, Inc.","jefferson bankshares"
"Touchmark Bancshares, Inc.","touchmark bancshares"
"South Atlantic Bancshares, Inc.","south atlantic bancshares"
"Prime Meridian Holding Company","prime meridian holding company"
"Adams Dairy Bancshares, Inc.","adams dairy bancshares"
"First Partners Financial, Inc.","first partners financial"
"Landmark Bancshares, Inc.","landmark bancshares"
"Franklin Financial Network, Inc.","franklin financial network"
"Third Coast Bancshares, Inc","third coast bancshares"
"Progress Financial Corporation","progress financial corporation"
"Bhcb Holding Company","bhcb holding company"
"Nbc Bancshares Llc","nbc bancshares llc"
"3mv Bancorp, Inc.","3mv bancorp"
"Community State Bankshares, Inc.","community state bankshares"
"Texas Security Bankshares, Inc.","texas security bankshares"
"Resurgens Bancorp","resurgens bancorp"
"Gwy, Llc","gwy llc"
"Validus Holdings, Lllp","validus holdings lllp"
"Relationship Financial Corporation","relationship financial corporation"
"First Community Financial Partners, Inc.","first community financial partners"
"Oakworth Capital, Inc.","oakworth capital"
"Summit Financial Enterprises, Inc.","summit financial enterprises"
"Grand River Commerce, Inc.","grand river commerce"
"Parkside Financial, Inc.","parkside financial"
"Prime Bank Group, Inc.","prime bank group"
"Rbb Bancorp","rbb bancorp"
"Bluegrass Bancorp, Inc.","bluegrass bancorp"
"Liberty Capital Bancshares. Inc.","liberty capital bancshares"
"Professional Holding Corp.","professional holding corporation"
"Coastal Carolina Bancshares, Inc.","coastal carolina bancshares"
"First Green Bancorp, Inc.","first green bancorp"
"Ann Arbor Bancorp, Inc.","ann arbor bancorp"
"Springfield Bancshares, Inc.","springfield bancshares"
"Texas Hill Country Bancshares, Inc.","texas hill country bancshares"
"R Corp Financial","r corp financial"
"Coastway Bancorp, Inc","coastway bancorp"
"First City Fund Corporation","first city fund corporation"
"Cit Group Inc.","cit group"
"Bankunited, Inc.","bankunited"
"Bond Street Management, Llc","bond street management llc"
"Community & Southern Holdings, Inc.","community & southern holdings"
"Capital Bank Financial Corp.","capital bank financial corporation"
"National Bank Holdings Corporation","national bank holdings corporation"
"Provident Bancorp","provident bancorp"
"Blue Hills Bancorp, Inc.","blue hills bancorp"
"Bridgewater Financial, Mhc","bridgewater financial mhc"
"1854 Bancorp","1854 bancorp"
"Ponkapoag Bancorp, Mhc","ponkapoag bancorp mhc"
"Chicopee Bancorp, Inc.","chicopee bancorp"
"Clinton Financial Services, Mhc","clinton financial services mhc"
"Middlesex Bancorp Mhc","middlesex bancorp mhc"
"Esb Bancorp Mhc","esb bancorp mhc"
"Narragansett Financial Corp","narragansett financial corporation"
"Gsb, Mhc","gsb mhc"
"Peoplesbancorp, Mhc","peoplesbancorp mhc"
"Assabet Valley Bancorp","assabet valley bancorp"
"Lowell Five Bancorp Mhc","lowell five bancorp mhc"
"Marlborough Bancshares Mhc","marlborough bancshares mhc"
"Monson Financial Services Mhc","monson financial services mhc"
"Newburyport Five Cents Bancorp Mhc","newburyport five cents bancorp mhc"
"Mountainone Financial, Mhc","mountainone financial mhc"
"Randolph Bancorp","randolph bancorp"
"Spencer Mhc","spencer mhc"
"Ufs Bancorp","ufs bancorp"
"Wakefield Bancorp Mhc","wakefield bancorp mhc"
"Webfive Mhc","webfive mhc"
"South Shore Bancorp Mhc","south shore bancorp mhc"
"1895 Mhc","1895 mhc"
"Castle Rock Bank Holding Company","castle rock bank holding company"
"Little London Bancorp","little london bancorp"
"Little Rock Bankshares, Inc.","little rock bankshares"
"Canadian Imperial Bank Of Commerce","canadian imperial bank of commerce"
